pair,stake_amount,amount,open_date,close_date,open_rate,close_rate,fee_open,fee_close,trade_duration,profit_ratio,profit_abs,sell_reason,initial_stop_loss_abs,initial_stop_loss_ratio,stop_loss_abs,stop_loss_ratio,min_rate,max_rate,is_open,buy_tag,open_timestamp,close_timestamp
SOL/USDT,483.66308756,2.19040391,11/03/21 00:00:00,11/06/21 15:30:00,220.81,251.69,0.001,0.001,5250,0.13757132,66.60470689,roi,-21639.38,-99.0,2.2125206313529278,-0.990255359474332,215.69,254.44,False,,1635897600000.0,1636212600000.0
XRP/USDT,483.66308756,426.39785556,11/02/21 20:00:00,11/08/21 00:25:00,1.1343,1.2417,0.001,0.001,7465,0.09249677,44.78200838,roi,-111.16140000000001,-99.0,0.01136570876522723,-0.9899613948372838,1.1,1.2663,False,,1635883200000.0,1636331100000.0
DOT/USDT,427.87746899,8.76977801,11/01/21 16:00:00,11/08/21 08:05:00,48.79,53.17,0.001,0.001,9605,0.08759513,37.51746112,roi,-4781.42,-99.0,0.48887677921209527,-0.9899283729045716,47.7,55.09,False,,1635782400000.0,1636358700000.0
LUNA/USDT,532.80146577,9.80495888,11/08/21 20:00:00,11/09/21 11:30:00,54.34,52.05,0.001,0.001,930,-0.04405587,-23.49650541,stoploss,-5325.320000000001,-99.0,0.5444878905893141,-0.9900002223950539,52.01,54.8,False,,1636401600000.0,1636457400000.0
ADA/USDT,532.80146577,250.6121664,11/09/21 00:00:00,11/10/21 21:25:00,2.126,1.9340000000000002,0.001,0.001,2725,-0.092128,-49.13502134,stoploss,-208.34799999999998,-99.0,0.021302562663349754,-0.9900175432692832,1.932,2.378,False,,1636416000000.0,1636579500000.0
NEAR/USDT,521.92068759,45.25454674,11/10/21 12:00:00,11/10/21 20:05:00,11.533,10.821,0.001,0.001,485,-0.06361054,-33.23285742,stoploss,-1130.234,-99.0,0.1155608914555531,-0.9900335583048251,10.62,11.8,False,,1636545600000.0,1636574700000.0
ROSE/USDT,520.4207036,2398.47314777,11/08/21 08:00:00,11/10/21 20:55:00,0.21698,0.20244,0.001,0.001,3655,-0.0688749,-35.87976718,stoploss,-21.26404,-99.0,0.0021741439549984466,-0.9896553078222465,0.20059000000000002,0.2278,False,,1636358400000.0,1636577700000.0
ROSE/USDT,486.02589583,2113.43173382,11/12/21 00:00:00,11/12/21 05:35:00,0.22997,0.2725134456852169,0.001,0.001,335,0.18262801,88.85070372,trailing_stop_loss,-22.53706,-99.0,0.2725134456852169,-0.006223303605802366,0.22405000000000003,0.27541000000000004,False,,1636675200000.0,1636695300000.0
ROSE/USDT,515.34662805,2067.25752358,11/12/21 08:00:00,11/13/21 00:00:00,0.24929,0.22495,0.001,0.001,960,-0.09944021,-51.29742433,stoploss,-24.43042,-99.0,0.0024978908042708483,-0.9889630134134374,0.22441000000000003,0.265,False,,1636704000000.0,1636761600000.0
SAND/USDT,498.41847803,155.8873043,11/16/21 20:00:00,11/17/21 23:35:00,3.1973,3.7797125576838324,0.001,0.001,1655,0.17979567,89.70309593,trailing_stop_loss,-313.3354,-99.0,3.7797125576838324,-0.003581958272788177,3.1091,3.8231,False,,1637092800000.0,1637192100000.0
